vestigings_id,brin,vestigingsnummer,school_name,street,house_no,house_add,postcode,city,province,municipality,municipality_code,phone_formatted,website,has_website,board,board_code,denomination,corop,rmc_regio,onderwijsgebied,vacation_region,education_structure,levels_offered,languages,PRO,VMBO,MAVO,HAVO,VWO,BRUGJAAR,enrollment_total,school_size_category,students_per_grade,latitude,longitude
20AM05,20AM,5,Portus Scholengroep Farelcollege vwo havo mavo vmbo Iwoo,Platanenstraat,,6,2982CR,RIDDERKERK,Zuid-Holland,RIDDERKERK,597,,,False,,20151,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,VBO,VMBO,Dutch,False,True,False,False,False,False,141.0,Small,23.5,51.874187,4.5860563
20AM04,20AM,4,"Portus Scholengroep Farelcollege vwo havo mavo vmbo Iwoo, loc. Maximacollege",Margriete van Comenestr,,4,2982PH,RIDDERKERK,Zuid-Holland,RIDDERKERK,597,018-0530100,https://www.maximacollege.nl/,True,,20151,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,PRO,PRO,Dutch,True,False,False,False,False,False,1138.0,Medium,189.66666666666663,51.8760992,4.5967983
02VD05,02VD,5,Visser t Hooft Lyceum Lyceum Havo Mavo Vbo Lwoo,Noordeinde,,24,2231LK,RIJNSBURG,Zuid-Holland,KATWIJK,537,071-4021712,www.vhl.nl,True,,57266,Bijzonder,Agglomeratie Leiden en Bollenstreek,Zuid-Holland-Noord,Noord-Zuid-Holland,Midden,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,1723.0,Large,287.1666666666667,52.1931951,4.4443679
02VD09,02VD,9,Visser t Hooft Lyceum Lyceum Havo Mavo Vbo Lwoo,Sandtlaan,,98,2231CE,RIJNSBURG,Zuid-Holland,KATWIJK,537,,,False,,57266,Bijzonder,Agglomeratie Leiden en Bollenstreek,Zuid-Holland-Noord,Noord-Zuid-Holland,Midden,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,,Unknown,,52.1892812,4.4350111
01OE33,01OE,33,Yuverta,Sandtlaan,,98,2231CE,RIJNSBURG,Zuid-Holland,KATWIJK,537,071-4021657,yuverta.nl/vmborijnsburg,True,,41100,Bijzonder,Agglomeratie Leiden en Bollenstreek,Zuid-Holland-Noord,Noord-Zuid-Holland,Midden,VBO,VMBO,Dutch,False,True,False,False,False,False,2279.0,Large,379.8333333333333,52.1892812,4.4350111
20CQ00,20CQ,0,"Atlas Onderwijsgroep voor gymnasium, atheneum, havo, vmbo",Karmozijnstraat,,2,2284GA,RIJSWIJK ZH,Zuid-Holland,RIJSWIJK,603,070-3364944,www.rijswijkslyceum.nl,True,,41360,Openbaar,Agglomeratie 's-Gravenhage,Haaglanden/Westland,Noord-Zuid-Holland,Midden,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,7605.0,Very Large,1267.5,52.0429676,4.312461
20CQ04,20CQ,4,"Atlas Onderwijsgroep voor gymnasium, atheneum, havo, vmbo",Van Vredenburchweg,,425,2284TA,RIJSWIJK ZH,Zuid-Holland,RIJSWIJK,603,,,False,,41360,Openbaar,Agglomeratie 's-Gravenhage,Haaglanden/Westland,Noord-Zuid-Holland,Midden,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,1763.0,Large,293.8333333333333,52.0432339,4.3095798
00TU01,00TU,1,Gereformeerde Scholengemeenschap Randstad Gymnasium Atheneum HAVO VMBO,Trompetstraat,,5,2287TK,RIJSWIJK ZH,Zuid-Holland,RIJSWIJK,603,010-2862939,,False,,42813,Bijzonder,Agglomeratie 's-Gravenhage,Haaglanden/Westland,Noord-Zuid-Holland,Midden,VBO/MAVO/HAVO,"VMBO, MAVO, HAVO",Dutch,False,True,True,True,False,False,2337.0,Large,389.5,52.0338627,4.3231356
31HN01,31HN,1,Stanislascol. Pijnacker-Rijswijk v bijz. pro vbo mavo havo vwo -Beweeg-vmbo/mavo,P.C. Boutenslaan,,203,2283EZ,RIJSWIJK ZH,Zuid-Holland,RIJSWIJK,603,,,False,,20281,Bijzonder,Agglomeratie 's-Gravenhage,Haaglanden/Westland,Noord-Zuid-Holland,Midden,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,782.0,Medium,130.33333333333334,52.0390098,4.3223727
31HN02,31HN,2,Stanislascollege Pijnacker – Rijswijk voor bijzonder pro vbo mavo havo vwo - PrO,P.C. Boutenslaan,,201,2283EZ,RIJSWIJK ZH,Zuid-Holland,RIJSWIJK,603,070-3940565,www.stanislaspro.nl,True,,20281,Bijzonder,Agglomeratie 's-Gravenhage,Haaglanden/Westland,Noord-Zuid-Holland,Midden,VBO/MAVO/PRO,"PRO, VMBO, MAVO",Dutch,True,True,True,False,False,False,581.0,Medium,96.83333333333331,52.0390098,4.3223727
21GW01,21GW,1,Bonaventuracollege SGM voor Gym. Ath. Havo. Vmbo,Schoolbaan,,1,2371VJ,ROELOFARENDSVEEN,Zuid-Holland,KAAG EN BRAASSEM,1884,071-3316000,www.bonaventuracollege.nl,True,,57266,Bijzonder,Agglomeratie Leiden en Bollenstreek,Zuid-Holland-Noord,Noord-Zuid-Holland,Midden,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,1689.0,Large,281.5,52.2043186,4.6436904
04IK00,04IK,0,Accent Praktijkonderwijs Centrum,Vijverhofstraat,,97,3032SH,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-4651036,www.cvoaccent.nl,True,,20151,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,PRO,PRO,Dutch,True,False,False,False,False,False,1564.0,Large,260.6666666666667,51.9307075,4.4738508
07HF00,07HF,0,Accent Praktijkonderwijs Delfshaven,Japarastraat,,4,3029NA,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-4155828,www.cvoaccent.nl,True,,20151,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,PRO,PRO,Dutch,True,False,False,False,False,False,2493.0,Large,415.5,51.9029873,4.4465533
30WH02,30WH,2,Avicenna College,Fichtestraat,,3,3076RA,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-7900555,,False,,42696,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,HAVO/VWO,"HAVO, VWO",Dutch,False,False,False,True,True,False,,Unknown,,51.8809322,4.5138
30WH00,30WH,0,"Avicenna College voor vwo, havo, mavo en vbo",Montessoriweg,,55,3083AN,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-7900555,www.avicenna-college.com,True,,42696,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,4164.0,Very Large,694.0,51.8860245,4.4946617
30WH03,30WH,3,"Avicenna College voor vwo, havo, mavo en vbo",Blokmakersstraat,,46,3025NH,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,,,False,,42696,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,,Unknown,,51.9110355,4.4383171
19GY08,19GY,8,"Comenius Chr. Scholengrp. voor vwo havo vmbo lwoo, vest. De Meerpaal Rotterdam",Kreeftstraat,,44,3067JV,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-2861313,https://vmbo-demeerpaal.nl/,True,,20151,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,VBO/MAVO/HAVO,"VMBO, MAVO, HAVO",Dutch,False,True,True,True,False,False,,Unknown,,51.9468403,4.5556282
19GY05,19GY,5,"Comenius Chr. Scholengrp. voor vwo havo vmbo lwoo, vestiging Rotterdam",Kromhoutstraat,,1-7,3067AE,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-2862422,www.comenius.nl,True,,20151,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,2154.0,Large,359.0,51.9418402,4.5524236
08CU00,08CU,0,Emmauscollege Rooms Katholieke Scholengemeenschap voor Vwo en Havo,Alexandriestraat,,40,3067MR,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-4212144,www.emmauscollege.nl,True,,42507,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,HAVO/VWO,"HAVO, VWO",Dutch,False,False,False,True,True,False,9231.0,Very Large,1538.5,51.9476791,4.5644527
15SC00,15SC,0,Erasmianum Gemeente Gymnasium,Wytemaweg,,25,3015CN,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-4360045,www.erasmiaans.nl,True,,41775,Openbaar,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,VWO,VWO,Dutch,False,False,False,False,True,False,10227.0,Very Large,1704.5,51.9125513,4.4690339
00TU00,00TU,0,GSR Gymnasium Atheneum HAVO VMBO,Valenciadreef,,15,3067WL,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-2862930,www.gsr.nl/,True,,42813,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,10336.0,Very Large,1722.6666666666667,51.944484,4.5603875
23JA00,23JA,0,Grafisch Lyceum Rotterdam voor MBO en VMBO,Heer Bokelweg,,255,3032AD,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-8802500,www.glr.nl,True,,67237,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,,Unknown,,51.9281115,4.4800033
23JA01,23JA,1,Grafisch Lyceum Rotterdam voor Mbo Bbo Mavo Vbo,Lloydstraat,,35,3024EA,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-8802525,,False,,67237,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,6261.0,Very Large,1043.5,51.9033146,4.4605584
05XJ00,05XJ,0,Het Lyceum Rotterdam voor Vwo en Havo,Beukelsdijk,,91,3021AE,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-4770033,www.hetlyceumrotterdam.nl,True,,41071,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,HAVO/VWO,"HAVO, VWO",Dutch,False,False,False,True,True,False,6407.0,Very Large,1067.8333333333333,51.9213699,4.4563885
29VZ00,29VZ,0,Het Praktijkcollege Centrum,Schietbaanstraat,,26,3014ZX,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-4362821,www.hpc-centrum.nl,True,,41071,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,PRO,PRO,Dutch,True,False,False,False,False,False,2213.0,Large,368.8333333333333,51.9158211,4.4646876
29VW00,29VW,0,Het Praktijkcollege Charlois,Talingstraat,,170,3082MH,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-4294946,www.hpc-charlois.nl,True,,41071,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,PRO,PRO,Dutch,True,False,False,False,False,False,1848.0,Large,308.0,51.8856807,4.4668341
29VX00,29VX,0,Het Praktijkcollege Zuidwijk,Schere,,47,3085DT,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-2974580,www.hpc-zuidwijk.nl,True,,41071,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,PRO,PRO,Dutch,True,False,False,False,False,False,1763.0,Large,293.8333333333333,51.8749969,4.4893336
17YF00,17YF,0,Het Zuiderpark College voor Mavo Vbo en Lwoo,Montessoriweg,,26,3083AN,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-4848400,www.zuiderpark.nl,True,,41071,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,5171.0,Very Large,861.8333333333334,51.8860245,4.4946617
17YF02,17YF,2,"Het Zuiderpark College voor Mavo Vbo en Lwoo, locatie Young Rotterdam vmbo",Maashavenweg,,14,3072AZ,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-4293488,www.youngbusinessschool.nl,True,,41071,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,1876.0,Large,312.6666666666667,51.9013268,4.4924452
02UG00,02UG,0,Laurens Lyceum voor Vwo en Havo,Voorhout,,100,3055ES,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-4180470,www.laurenslyceum.nl,True,,24597,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,HAVO/VWO,"HAVO, VWO",Dutch,False,False,False,True,True,False,4949.0,Very Large,824.8333333333334,51.9643646,4.4967164
14QT00,14QT,0,Marnix Gymnasium,Essenburgsingel,,58,3022EA,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-2445044,www.marnixgymnasium.nl,True,,20151,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,VWO,VWO,Dutch,False,False,False,False,True,False,6413.0,Very Large,1068.8333333333333,51.9222228,4.4536023
14QT01,14QT,1,Marnix Gymnasium,Henegouwerplein,,16,3021PM,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,,,False,,20151,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,VWO,VWO,Dutch,False,False,False,False,True,False,,Unknown,,51.9213029,4.4601804
18CH02,18CH,2,Melanchthon Christelijke Scholengemeenschap voor gymnasium atheneum havo en vmbo,Wilgenplaslaan,,194,3052SL,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-4183660,www.melanchthon.nl,True,,20151,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,2869.0,Large,478.1666666666667,51.9524152,4.469479
18CH03,18CH,3,Melanchthon Christelijke Scholengemeenschap voor gymnasium atheneum havo en vmbo,Molenvijver,,19,3052HA,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-4188982,www.melanchthon.nl,True,,20151,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,2607.0,Large,434.5,51.955988,4.4745561
18CH08,18CH,8,Melanchthon Christelijke Scholengemeenschap voor gymnasium atheneum havo en vmbo,Henegouwerplein,,16,3021PM,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-4767300,www.melanchthon.nl,True,,20151,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,HAVO/VWO,"HAVO, VWO",Dutch,False,False,False,True,True,False,,Unknown,,51.9213029,4.4601804
18CH09,18CH,9,Melanchthon Christelijke Scholengemeenschap voor gymnasium atheneum havo en vmbo,Vredenoordplein,,60,3061PX,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-4526138,www.melanchthon.nl,True,,20151,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,1728.0,Large,288.0,51.9271989,4.4997899
18CH00,18CH,0,Melanchthon Christelijke Scholengroep voor gymnasium atheneum havo en vmbo,Van Bijnkershoekweg,,97,3052PB,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-4767300,www.melanchthon.nl,True,,20151,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,6787.0,Very Large,1131.1666666666667,51.9515323,4.4741404
02LB01,02LB,1,Nieuw Zuid Openbare Scholengemeenschap voor Gymn. Ath. HAVO MAVO VMBO PRO LWOO,Olympiaweg,,395,3078HT,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-4835311,www.olympiacollege.nl,True,,41775,Openbaar,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,VBO/MAVO/PRO,"PRO, VMBO, MAVO",Dutch,True,True,True,False,False,False,3304.0,Very Large,550.6666666666666,51.8881672,4.5249281
02LB08,02LB,8,Nieuw Zuid Openbare Scholengemeenschap voor Gymn. Ath. HAVO MAVO VMBO PRO LWOO,Nachtegaalplein,,55,3082NK,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-2831166,www.osghugodegroot.nl,True,,41775,Openbaar,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,3903.0,Very Large,650.5,51.8860709,4.4691899
23YU00,23YU,0,Nova College,Veenoord,,15,3079NH,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-4832344,www.lmc-vmbozuid.nl,True,,41071,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,1760.0,Large,293.3333333333333,51.8843109,4.5506232
23YU08,23YU,8,Nova College - Locatie Dalton Rotterdam Palmentuin,Palmentuin,,77-79,3078KJ,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-4824966,www.daltonrotterdam.nl,True,,41071,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,1997.0,Large,332.8333333333333,51.8900985,4.5509943
23YU02,23YU,2,Nova College - locatie Montfort College,Montessoriweg,,14,3083AN,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-4855277,www.montfortcollege.nl,True,,41071,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,3785.0,Very Large,630.8333333333334,51.8860245,4.4946617
23YU01,23YU,1,Nova College - locatie Zuidrand School for Sport & Lifestyle,Beumershoek,,3,3085EA,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-4810870,www.zuidrand.nl,True,,41071,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,1631.0,Large,271.8333333333333,51.8727237,4.4866854
15EO00,15EO,0,Openbare Scholengemeenschap Libanon Lyceum voor VWO HAVO MAVO,Ramlehweg,,6,3061JX,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-4522500,www.libanonlyceum.nl,True,,41775,Openbaar,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,MAVO/HAVO/VWO,"MAVO, HAVO, VWO",Dutch,False,False,True,True,True,False,5029.0,Very Large,838.1666666666666,51.9308531,4.5040956
15EO01,15EO,1,Openbare Scholengemeenschap Libanon Lyceum voor VWO HAVO MAVOHavo Mavo,Mecklenburglaan,,49,3061BD,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-4522500,www.libanonlyceum.nl,True,,41775,Openbaar,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,BRUGJAAR,BRUGJAAR,Dutch,False,False,False,False,False,True,4887.0,Very Large,814.5,51.9276133,4.5109751
16PK05,16PK,5,Portus Scholengroep vwo havo mavo vmbo Iwoo locatie Zuidermavo,Fichtestraat,,3,3076RA,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-4195772,https://zuidermavo.cvo-portus.nl/,True,,20151,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,BRUGJAAR,BRUGJAAR,Dutch,False,False,False,False,False,True,2103.0,Large,350.5,51.8809322,4.5138
16PK10,16PK,10,"Portus Scholengroep vwo havo mavo vmbo Iwoo, locatie CBS plus",Roerdomplaan,,42,3084NM,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-4816700,www.calvijn.nl,True,,20151,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,2583.0,Large,430.5,51.8841523,4.4732585
16PK07,16PK,7,"Portus Scholengroep vwo havo mavo vmbo Iwoo, locatie Juliana",Talingstraat,,6,3082MH,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-4290955,https://juliana.cvo-portus.nl,True,,20151,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,2601.0,Large,433.5,51.8856807,4.4668341
16PK12,16PK,12,Portus Scholengroep vwo havo mavo vmbo lwoo,Groene Hilledijk,,315,3075EA,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,,,False,,20151,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,VWO,VWO,Dutch,False,False,False,False,True,False,,Unknown,,51.8861408,4.506107
16PK00,16PK,0,"Portus Scholengroep vwo havo mavo vmbo lwoo, locatie Meridiem",Grift,,30,3075SB,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-4933366,www.portusscholengroep.nl,True,,20151,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,VBO/MAVO/HAVO,"VMBO, MAVO, HAVO",Dutch,False,True,True,True,False,False,6483.0,Very Large,1080.5,51.8826774,4.5079637
17KY00,17KY,0,Roncalli MAVO,Tattistraat,,3,3066CE,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-4205693,www.roncallimavo.nl,True,,41071,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,MAVO,MAVO,Dutch,False,False,True,False,False,False,4615.0,Very Large,769.1666666666666,51.9363814,4.554798
02LB00,02LB,0,"SNZ voor gymnasium, atheneum, havo, mavo vmbo, pro en lwoo",Slaghekstraat,,221,3074LJ,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-4850666,www.rvcdehef.nl,True,,41775,Openbaar,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,3616.0,Very Large,602.6666666666666,51.8973641,4.5037951
05EA00,05EA,0,Scheepvaart en Transport College,Lloydstraat,,300,3024EA,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-4486000,www.stc-r.nl,True,,31127,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,VBO,VMBO,Dutch,False,True,False,False,False,False,4873.0,Very Large,812.1666666666666,51.9033146,4.4605584
05EA14,05EA,14,Scheepvaart en Transport College,Anthony Fokkerweg,,4,3088GG,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,088-3187030,www.stc.nl,True,,31127,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,VBO,VMBO,Dutch,False,True,False,False,False,False,1500.0,Large,250.0,51.8755459,4.4480536
05EA16,05EA,16,Scheepvaart en Transport College,Lloydstraat,,35,3024EA,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,088-3187100,www.stc.nl,True,,31127,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,VBO,VMBO,Dutch,False,True,False,False,False,False,671.0,Medium,111.83333333333331,51.9033146,4.4605584
02GS00,02GS,0,Scholengemeenschap Montessori Lyceum Rotterdam voor Gymnasium Atheneum en Havo,Schimmelpenninckstraat,,17,3039KS,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-4654022,www.rml.nl,True,,47711,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,HAVO/VWO,"HAVO, VWO",Dutch,False,False,False,True,True,False,7865.0,Very Large,1310.8333333333333,51.9254431,4.4600536
00PG08,00PG,8,"Scholengroep Driestar-Wartburg - De Burcht, cluster 4 rebound",Carnissesingel,,24,3084NA,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-4933520,www.driestarwartburg.nl/de-burcht,True,,40784,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,BRUGJAAR,BRUGJAAR,Dutch,False,False,False,False,False,True,580.0,Medium,96.66666666666669,51.8856382,4.4850353
00PG00,00PG,0,"Scholengroep Driestar-Wartburg - Guido de Brès, Vwo, Havo, Mavo, Vbo, LWOO, Pro",Smeetslandseweg,,127,3079CR,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-2923900,www.driestarwartburg.nl/guido-de-bres,True,,40784,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,11245.0,Very Large,1874.1666666666667,51.8839958,4.5308763
00PG03,00PG,3,"Scholengroep Driestar-Wartburg - Revius, vwo, havo, vmbo",President Rooseveltweg,,11,3068TR,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-2866000,www.driestarwartburg.nl/revius,True,,40784,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,5709.0,Very Large,951.5,51.960792,4.5585842
00PG02,00PG,2,"Scholengroep Driestar-Wartburg Beroepencollege De Swaef, Vmbo",Carnissesingel,,20,3084NA,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-4801422,www.driestarwartburg.nl/beroepencollege-deswaef,True,,40784,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,5898.0,Very Large,983.0,51.8856382,4.4850353
15HX00,15HX,0,Thorbecke Talentschool Rotterdam mavo havo vwo,Prinsenlaan,,82,3066KA,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-2890450,www.tvo-rotterdam.nl,True,,41775,Openbaar,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,7619.0,Very Large,1269.8333333333333,51.9407693,4.5565395
15HX02,15HX,2,Thorbecke Talentschool Rotterdam vmbo,Tattistraat,,13,3066CE,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-2890400,,False,,41775,Openbaar,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,VBO,VMBO,Dutch,False,True,False,False,False,False,4470.0,Very Large,745.0,51.9363814,4.554798
15HX07,15HX,7,Thorbecke Voortgezet Onderwijs voor Atheneum Havo Mavo Vbo Lwoo,Merkelbachstraat,,6-8,3067AL,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,,,False,,41775,Openbaar,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,MAVO,MAVO,Dutch,False,False,True,False,False,False,2446.0,Large,407.6666666666667,51.9427664,4.5484912
02VG00,02VG,0,Unie Noord,Pieter de Hoochstraat,,29,3024CP,ROTTERDAM,Zuid-Holland,ROTTERDAM,599,010-2443300,www.theaterhavovwo.nl,True,,41071,Bijzonder,Groot-Rijnmond,Rijnmond,Rijnmond groot,Midden,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,7802.0,Very Large,1300.3333333333333,51.9056371,4.458
