vestigings_id,brin,vestigingsnummer,school_name,street,house_no,house_add,postcode,city,province,municipality,municipality_code,phone_formatted,website,has_website,board,board_code,denomination,corop,rmc_regio,onderwijsgebied,vacation_region,education_structure,levels_offered,languages,PRO,VMBO,MAVO,HAVO,VWO,BRUGJAAR,enrollment_total,school_size_category,students_per_grade
17GT00,17GT,00,Rooms Katholieke Scholengemeenschap St Ursula voor Vwo Havo Vmbo Lwoo,Bergerweg,,21,6085AS,HORN,Limburg,LEUDAL,1640,047-5582121,www.ursula.nl,True,,41203,Bijzonder,Midden-Limburg,Gewest Limburg-Noord,Roermond en omstreken,Zuid,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,8137.0,Very Large,1356.1666666666667
25GF00,25GF,00,Dendroncollege RK SGM v Lyc Havo Mavo Vbo Lwoo,Gebr. van Doornelaan,,124,5961BE,HORST,Limburg,HORST AAN DE MAAS,1507,077-3970880,www.dendron.nl,True,,41391,Bijzonder,Noord-Limburg,Gewest Limburg-Noord,Noord-Limburg,Zuid,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,11068.0,Very Large,1844.6666666666667
25GF01,25GF,01,Dendroncollege RK SGM v Lyc Havo Mavo Vbo Lwoo,Gebr. van Doornelaan,,124,5961BE,HORST,Limburg,HORST AAN DE MAAS,1507,077-3970880,,False,,41391,Bijzonder,Noord-Limburg,Gewest Limburg-Noord,Noord-Limburg,Zuid,BRUGJAAR,BRUGJAAR,Dutch,False,False,False,False,False,True,369.0,Small,61.5
17JB02,17JB,02,"Charlemagne College, locatie Holz",Richerstraat,,35,6461VP,KERKRADE,Limburg,KERKRADE,928,045-5473500,,False,,99048,Bijzonder,Zuid-Limburg,Gewest Zuid-Limburg,Zuid-Limburg,Zuid,VBO/MAVO/HAVO,"VMBO, MAVO, HAVO",Dutch,False,True,True,True,False,False,2451.0,Large,408.5
32DA00,32DA,00,Het Martin Buber,Marktstraat,,6,6461CX,KERKRADE,Limburg,KERKRADE,928,061-8736513,www.hetmartinbuber.nl,True,,57990,Openbaar,Zuid-Limburg,Gewest Zuid-Limburg,Zuid-Limburg,Zuid,MAVO/HAVO/VWO,"MAVO, HAVO, VWO",Dutch,False,False,True,True,True,False,,Unknown,
17JB01,17JB,01,Charlemagne College locatie Brandenberg,Graafstraat,,10,6371XS,LANDGRAAF,Limburg,LANDGRAAF,882,045-5311962,,False,,99048,Bijzonder,Zuid-Limburg,Gewest Zuid-Limburg,Zuid-Limburg,Zuid,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,3937.0,Very Large,656.1666666666666
17JB00,17JB,00,"Charlemagne College voor VWO (ath.-gymn.), havo, vmbo, vmbo-t, lwoo",Dormansberg,,19,6371XE,LANDGRAAF,Limburg,LANDGRAAF,882,045-5315656,www.eijkhagen.nl,True,,99048,Bijzonder,Zuid-Limburg,Gewest Zuid-Limburg,Zuid-Limburg,Zuid,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,7658.0,Very Large,1276.3333333333333
27ZJ00,27ZJ,00,Bonnefantencollege,Eenhoornsingel,,100,6216CW,MAASTRICHT,Limburg,MAASTRICHT,935,043-3541234,www.bonnefantencollege.nl,True,,41391,Bijzonder,Zuid-Limburg,Gewest Zuid-Limburg,Zuid-Limburg,Zuid,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,2986.0,Large,497.6666666666667
27ZJ02,27ZJ,02,Bonnefantencollege,Nijverheidsweg,,25,6227AL,MAASTRICHT,Limburg,MAASTRICHT,935,043-3540377,www.blvs.nl,True,,41391,Bijzonder,Zuid-Limburg,Gewest Zuid-Limburg,Zuid-Limburg,Zuid,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,6066.0,Very Large,1011.0
32EA00,32EA,00,Montessori College Maastricht voor Atheneum en Gymnasium,Wilhelminasingel,,80,6221BL,MAASTRICHT,Limburg,MAASTRICHT,935,,www.montessoricollegemaastricht.nl,True,,58997,Bijzonder,Zuid-Limburg,Gewest Zuid-Limburg,Zuid-Limburg,Zuid,VWO,VWO,Dutch,False,False,False,False,True,False,,Unknown,
27VG00,27VG,00,Porta Mosana College Vwo Havo Mavo Vbo,Oude Molenweg,,130,6228XW,MAASTRICHT,Limburg,MAASTRICHT,935,043-2410410,www.uwcmaastricht.nl,True,,41391,Openbaar,Zuid-Limburg,Gewest Zuid-Limburg,Zuid-Limburg,Zuid,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,8197.0,Very Large,1366.1666666666667
27VG01,27VG,01,Porta Mosana College Vwo Havo Mavo Vbo,Bemelergrubbe,,2,6226NK,MAASTRICHT,Limburg,MAASTRICHT,935,043-3526868,www.vmbomaastricht.nl,True,,41391,Openbaar,Zuid-Limburg,Gewest Zuid-Limburg,Zuid-Limburg,Zuid,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,3701.0,Very Large,616.8333333333334
27VG04,27VG,04,Porta Mosana College Vwo Havo Mavo Vbo loc. United World College Maastricht,Discusworp,,65,6225XP,MAASTRICHT,Limburg,MAASTRICHT,935,043-2410410,www.uwcmaastricht.nl,True,,41391,Openbaar,Zuid-Limburg,Gewest Zuid-Limburg,Zuid-Limburg,Zuid,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,4343.0,Very Large,723.8333333333334
27ZH00,27ZH,00,Sint-Maartenscollege,Bemelerweg,,1,6226NE,MAASTRICHT,Limburg,MAASTRICHT,935,043-3526868,www.vmbomaastricht.nl,True,,41391,Bijzonder,Zuid-Limburg,Gewest Zuid-Limburg,Zuid-Limburg,Zuid,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,5526.0,Very Large,921.0
27ZH02,27ZH,02,Sint-Maartenscollege,Noormannensingel,,50,6224BW,MAASTRICHT,Limburg,MAASTRICHT,935,043-3526700,,False,,41391,Bijzonder,Zuid-Limburg,Gewest Zuid-Limburg,Zuid-Limburg,Zuid,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,5941.0,Very Large,990.1666666666666
27ZH03,27ZH,03,Sint-Maartenscollege,Bemelergrubbe,,2,6226NK,MAASTRICHT,Limburg,MAASTRICHT,935,088-2241188,www.novocollege.nl,True,,41391,Bijzonder,Zuid-Limburg,Gewest Zuid-Limburg,Zuid-Limburg,Zuid,BRUGJAAR,BRUGJAAR,Dutch,False,False,False,False,False,True,,Unknown,
26HL00,26HL,00,Terra Nigra Praktijkonderwijs,Terra nigrastraat,,5,6216BK,MAASTRICHT,Limburg,MAASTRICHT,935,043-3621079,www.terranigra.nl,True,,41391,Bijzonder,Zuid-Limburg,Gewest Zuid-Limburg,Zuid-Limburg,Zuid,PRO,PRO,Dutch,True,False,False,False,False,False,2047.0,Large,341.1666666666667
20IS00,20IS,00,Stella Maris College voor Lyc Havo Mavo Vbo Lwoo,Parallelweg,,56,6231CJ,MEERSSEN,Limburg,MEERSSEN,938,043-3586100,www.stellamariscollege.nl,True,,41391,Bijzonder,Zuid-Limburg,Gewest Zuid-Limburg,Zuid-Limburg,Zuid,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,7994.0,Very Large,1332.3333333333333
02ST04,02ST,04,Kandinsky College voor Lyc Havo Mavo Vbo Lwoo,Singel,,124,6584BK,MOLENHOEK,Limburg,MOOK EN MIDDELAAR,944,024-3584186,www.kandinskymolenhoek.nl,True,,41285,Bijzonder,Noord-Limburg,Rijk van Nijmegen,Oostelijk Maas-Waalgebied,Zuid,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,2486.0,Large,414.3333333333333
01OE60,01OE,60,Yuverta,Past van der Steenstraat,,5,6031EB,NEDERWEERT,Limburg,NEDERWEERT,946,049-5632130,yuverta.nl/mavonederweert,True,,41100,Bijzonder,Midden-Limburg,Gewest Limburg-Noord,Zuidoost-Noord-Brabant,Zuid,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,,Unknown,
20LL00,20LL,00,Bouwens van der Boije College voor Lyceum Havo Mavo Lwoo Vbo,Min. Calsstraat,,10,5981VT,PANNINGEN,Limburg,PEEL EN MAAS,1894,077-3068888,www.hetbouwens.nl,True,,41391,Bijzonder,Noord-Limburg,Gewest Limburg-Noord,Noord-Limburg,Zuid,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,7699.0,Very Large,1283.1666666666667
31TG00,31TG,00,"Openbaar Buurtcollege Maas en Peel voor mavo, havo en vwo",Piushof,,87,5981VW,PANNINGEN,Limburg,PEEL EN MAAS,1894,,www.buurtcollegemaasenpeel.nl,True,,41391,Openbaar,Noord-Limburg,Gewest Limburg-Noord,Noord-Limburg,Zuid,MAVO/HAVO/VWO,"MAVO, HAVO, VWO",Dutch,False,False,True,True,True,False,,Unknown,
14PS03,14PS,03,Bisschop College Broekhin Reuver voor Lyceum Havo Mavo Vbo - locatie Grescollege,Keulseweg,,36,5953HL,REUVER,Limburg,BEESEL,889,077-4741802,www.grescollege.nl,True,,41203,Bijzonder,Noord-Limburg,Gewest Limburg-Noord,Noord-Limburg,Zuid,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,1755.0,Large,292.5
14PS00,14PS,00,Bisschop College Broekhin voor Lyceum Havo Mavo Vbo,Bob Boumanstraat,,30,6042EH,ROERMOND,Limburg,ROERMOND,957,047-5346666,www.broekhin.nl,True,,41203,Bijzonder,Midden-Limburg,Gewest Limburg-Noord,Roermond en omstreken,Zuid,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,8795.0,Very Large,1465.8333333333333
03XF05,03XF,05,Mundium College SGM v LYC HAVO MAVO LWOO locatie NT-2,Jagerstraat,,2,6042KA,ROERMOND,Limburg,ROERMOND,957,047-5453618,www.nt2mundium.nl,True,,41203,Bijzonder,Midden-Limburg,Gewest Limburg-Noord,Roermond en omstreken,Zuid,BRUGJAAR,BRUGJAAR,Dutch,False,False,False,False,False,True,1959.0,Large,326.5
03XF04,03XF,04,"Mundium College SGM v lyc havo mavo lwoo, locatie Wings",Oranjelaan,,300,6043GL,ROERMOND,Limburg,ROERMOND,957,047-5345800,www.wingsroermond.nl,True,,41203,Bijzonder,Midden-Limburg,Gewest Limburg-Noord,Roermond en omstreken,Zuid,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,4126.0,Very Large,687.6666666666666
03XF00,03XF,00,"Mundium College voor vwo, havo, mavo, vbo en lwoo",Heinsbergerweg,,184,6045CK,ROERMOND,Limburg,ROERMOND,957,047-5345700,www.roer.college,True,,41203,Bijzonder,Midden-Limburg,Gewest Limburg-Noord,Roermond en omstreken,Zuid,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,6426.0,Very Large,1071.0
23HH00,23HH,00,Praktijkonderwijs Roermond,Heinsbergerweg,,192,6045CL,ROERMOND,Limburg,ROERMOND,957,047-5323437,www.pro-roermond.nl,True,,40619,Bijzonder,Midden-Limburg,Gewest Limburg-Noord,Roermond en omstreken,Zuid,PRO,PRO,Dutch,True,False,False,False,False,False,1856.0,Large,309.3333333333333
01OE58,01OE,58,Yuverta,Jagerstraat,,6,6042KA,ROERMOND,Limburg,ROERMOND,957,,yuverta.nl/vmboroermond,True,,41100,Bijzonder,Midden-Limburg,Gewest Limburg-Noord,Roermond en omstreken,Zuid,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,,Unknown,
01MO00,01MO,00,Atheneum van de Trevianum Scholengroep,Bradleystraat,,25,6135CV,SITTARD,Limburg,SITTARD-GELEEN,1883,046-4206900,www.trevianum.nl,True,,40996,Bijzonder,Zuid-Limburg,Gewest Zuid-Limburg,Zuid-Limburg,Zuid,VWO,VWO,Dutch,False,False,False,False,True,False,7289.0,Very Large,1214.8333333333333
02IB00,02IB,00,DaCapo College locatie Havikstraat voor Mavo Vbo Lwoo,Havikstraat,,5,6135ED,SITTARD,Limburg,SITTARD-GELEEN,1883,046-7820800,https://dacapokijktnaarmij.nl,True,,41391,Bijzonder,Zuid-Limburg,Gewest Zuid-Limburg,Zuid-Limburg,Zuid,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,1899.0,Large,316.5
02IB07,02IB,07,DaCapo College voor Mavo Vmbo Lwoo locatie Milaanstraat,Milaanstraat,,125,6135LH,SITTARD,Limburg,SITTARD-GELEEN,1883,046-7820750,https://dacapokijktnaarmij.nl/,True,,41391,Bijzonder,Zuid-Limburg,Gewest Zuid-Limburg,Zuid-Limburg,Zuid,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,832.0,Medium,138.66666666666666
04DS00,04DS,00,Gymnasium van de Trevianum Scholengroep,Bradleystraat,,25,6135CV,SITTARD,Limburg,SITTARD-GELEEN,1883,046-4206900,www.trevianum.nl,True,,40996,Bijzonder,Zuid-Limburg,Gewest Zuid-Limburg,Zuid-Limburg,Zuid,VWO,VWO,Dutch,False,False,False,False,True,False,3941.0,Very Large,656.8333333333334
07BQ00,07BQ,00,HAVO van de Trevianum Scholengroep,Bradleystraat,,25,6135CV,SITTARD,Limburg,SITTARD-GELEEN,1883,046-4206900,www.trevianum.nl,True,,40996,Bijzonder,Zuid-Limburg,Gewest Zuid-Limburg,Zuid-Limburg,Zuid,HAVO,HAVO,Dutch,False,False,False,True,False,False,7597.0,Very Large,1266.1666666666667
20KA00,20KA,00,Scholengemeenschap Groenewald voor Vmbo Havo VWO,Kinskystraat,,15,6171LX,STEIN,Limburg,STEIN,971,046-4332820,www.groenewald.nl,True,,41391,Bijzonder,Zuid-Limburg,Gewest Zuid-Limburg,Zuid-Limburg,Zuid,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,7970.0,Very Large,1328.3333333333333
19HR00,19HR,00,Blariacumcollege Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo,Drie Decembersingel,,40,5922BD,VENLO,Limburg,VENLO,983,077-3590200,www.blariacum.nl,True,,40842,Bijzonder,Noord-Limburg,Gewest Limburg-Noord,Noord-Limburg,Zuid,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,10525.0,Very Large,1754.1666666666667
16XD00,16XD,00,College Den Hulster Scholengemeenschap voor ATH HAVO MAVO VBO LWOO,Hagerhofweg,,15,5912PN,VENLO,Limburg,VENLO,983,077-3590300,www.denhulster.nl,True,,40842,Bijzonder,Noord-Limburg,Gewest Limburg-Noord,Noord-Limburg,Zuid,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,9082.0,Very Large,1513.6666666666667
01GN00,01GN,00,Valuascollege Lyc Ath Havo Mavo Vbo Lwoo,Hogeweg,,24,5911EB,VENLO,Limburg,VENLO,983,077-3590400,www.valuascollege.nl,True,,40842,Bijzonder,Noord-Limburg,Gewest Limburg-Noord,Noord-Limburg,Zuid,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,14440.0,Very Large,2406.6666666666665
17UX00,17UX,00,Wildveld,Roerdompstraat,,5,5912BR,VENLO,Limburg,VENLO,983,077-3542450,www.ogbuitengewoon.nl/wildveld,True,,44813,Algemeen bijzonder,Noord-Limburg,Gewest Limburg-Noord,Noord-Limburg,Zuid,PRO,PRO,Dutch,True,False,False,False,False,False,2329.0,Large,388.1666666666667
25FY00,25FY,00,Raayland College RK SGM v Gymn Ath Havo Mavo Vmbo Pro,Leunseweg,,6,5802CH,VENRAY,Limburg,VENRAY,984,047-8551155,www.raayland.nl,True,,41391,Bijzonder,Noord-Limburg,Gewest Limburg-Noord,Noord-Limburg,Zuid,VBO/MAVO/HAVO/VWO/PRO,"PRO, VMBO, MAVO, HAVO, VWO",Dutch,True,True,True,True,True,False,11653.0,Very Large,1942.1666666666667
02ZR03,02ZR,03,Het College Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo loc. Het Kwadrant,Thornstraat,,7,6004JP,WEERT,Limburg,WEERT,988,049-5513666,www.college.nl,True,,41391,Bijzonder,Midden-Limburg,Gewest Limburg-Noord,Zuidoost-Noord-Brabant,Zuid,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,955.0,Medium,159.16666666666666
02ZR00,02ZR,00,Het College voor Lyc Havo Mavo Vbo lwoo,Parklaan,,1-A,6006NT,WEERT,Limburg,WEERT,988,049-5657740,www.college.nl,True,,41391,Bijzonder,Midden-Limburg,Gewest Limburg-Noord,Zuidoost-Noord-Brabant,Zuid,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,6665.0,Very Large,1110.8333333333333
02ZR06,02ZR,06,Het College voor Lyc Havo Mavo Vbo lwoo,Kazernelaan,,101,6006SP,WEERT,Limburg,WEERT,988,,,False,,41391,Bijzonder,Midden-Limburg,Gewest Limburg-Noord,Zuidoost-Noord-Brabant,Zuid,BRUGJAAR,BRUGJAAR,Dutch,False,False,False,False,False,True,436.0,Small,72.66666666666667
18DD00,18DD,00,Scholengemeenschap Philips van Horne voor LYC HAVO MAVO VBO LWOO,Herenstraat,,298,6004XL,WEERT,Limburg,WEERT,988,049-5431030,www.pvanhorne.nl,True,,41391,Bijzonder,Midden-Limburg,Gewest Limburg-Noord,Zuidoost-Noord-Brabant,Zuid,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,9031.0,Very Large,1505.1666666666667
18DD02,18DD,02,Scholengemeenschap Philips van Horne voor Lyc Havo Mavo Vbo Lwoo loc. Kwadrant,Thornstraat,,7,6004JP,WEERT,Limburg,WEERT,988,049-5513666,www.hetkwadrant.nl,True,,41391,Bijzonder,Midden-Limburg,Gewest Limburg-Noord,Zuidoost-Noord-Brabant,Zuid,VBO/MAVO/PRO,"PRO, VMBO, MAVO",Dutch,True,True,True,False,False,False,4279.0,Very Large,713.1666666666666
23FY00,23FY,00,Bossche Vakschool voor Mavo Vbo Lwoo,Hervensebaan,,5,5232JL,'S-HERTOGENBOSCH,Noord-Brabant,S HERTOGENBOSCH,796,073-6443777,www.bosschevakschool.nl,True,,41211,Bijzonder,Noordoost-Noord-Brabant,Noord-Oost-Brabant,Noord-Noord-Brabant,Zuid,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,4141.0,Very Large,690.1666666666666
23FY04,23FY,04,Bossche Vakschool voor Mavo Vbo Lwoo,Aartshertogenlaan,,108,5212CM,'S-HERTOGENBOSCH,Noord-Brabant,S HERTOGENBOSCH,796,073-6443777,www.bosschevakschool.nl,True,,41211,Bijzonder,Noordoost-Noord-Brabant,Noord-Oost-Brabant,Noord-Noord-Brabant,Zuid,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,,Unknown,
17MA00,17MA,00,"De Rijzert, school voor Praktijkonderwijs",Hedikhuizerweg,,3,5222BC,'S-HERTOGENBOSCH,Noord-Brabant,S HERTOGENBOSCH,796,073-6217623,www.rijzert.nl,True,,41313,Bijzonder,Noordoost-Noord-Brabant,Noord-Oost-Brabant,Noord-Noord-Brabant,Zuid,PRO,PRO,Dutch,True,False,False,False,False,False,2372.0,Large,395.3333333333333
05PL00,05PL,00,Ds. Pierson College voor Mavo Havo Atheneum,Geraert ter Borchstraat,,1,5212CZ,'S-HERTOGENBOSCH,Noord-Brabant,S HERTOGENBOSCH,796,073-6442929,www.pierson.nl,True,,41070,Bijzonder,Noordoost-Noord-Brabant,Noord-Oost-Brabant,Noord-Noord-Brabant,Zuid,MAVO/HAVO/VWO,"MAVO, HAVO, VWO",Dutch,False,False,True,True,True,False,9242.0,Very Large,1540.3333333333333
20ST00,20ST,00,Sint-Janslyceum School voor Gymnasium Atheneum Havo en Mavo,Sweelinckplein,,3,5216EG,'S-HERTOGENBOSCH,Noord-Brabant,S HERTOGENBOSCH,796,073-6154780,www.sjl.nl,True,,41211,Bijzonder,Noordoost-Noord-Brabant,Noord-Oost-Brabant,Noord-Noord-Brabant,Zuid,MAVO/HAVO/VWO,"MAVO, HAVO, VWO",Dutch,False,False,True,True,True,False,11717.0,Very Large,1952.8333333333333
20AJ00,20AJ,00,Stedelijk Gymnasium,Mercatorplein,,2,5223LL,'S-HERTOGENBOSCH,Noord-Brabant,S HERTOGENBOSCH,796,073-6219068,www.sgdb.nl,True,,13556,Openbaar,Noordoost-Noord-Brabant,Noord-Oost-Brabant,Noord-Noord-Brabant,Zuid,VWO,VWO,Dutch,False,False,False,False,True,False,6000.0,Very Large,1000.0
17KF00,17KF,00,Van Maerlant voor Mavo Vbo Lwoo,Onderwijsboulevard,,1,5223DE,'S-HERTOGENBOSCH,Noord-Brabant,S HERTOGENBOSCH,796,073-6132931,www.vanmaerlant.nl,True,,41211,Bijzonder,Noordoost-Noord-Brabant,Noord-Oost-Brabant,Noord-Noord-Brabant,Zuid,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,3909.0,Very Large,651.5
01OE51,01OE,51,Yuverta,Hervensebaan,,7,5232JL,'S-HERTOGENBOSCH,Noord-Brabant,S HERTOGENBOSCH,796,073-6422155,yuverta.nl/vmbodenbosch,True,,41100,Bijzonder,Noordoost-Noord-Brabant,Noord-Oost-Brabant,Noord-Noord-Brabant,Zuid,VBO,VMBO,Dutch,False,True,False,False,False,False,,Unknown,
21CY05,21CY,05,Curio locatie Prinsentuin Andel vmbo,Buitenlaan,,2,4281NX,ANDEL,Noord-Brabant,ALTENA,1959,076-5048000,www.curio.nl,True,,31107,Bijzonder,Midden-Noord-Brabant,West-Brabant,Dordrecht-Gorinchem,Midden,VBO,VMBO,Dutch,False,True,False,False,False,False,5488.0,Very Large,914.6666666666666
13PE00,13PE,00,Varendonck College voor Atheneum Gymnasium Havo Vmbo Lwoo Pro,Beatrixlaan,,25,5721LZ,ASTEN,Noord-Brabant,ASTEN,743,049-3672672,www.varendonck.nl,True,,41211,Bijzonder,Zuidoost-Noord-Brabant,Zuidoost-Brabant,Zuidoost-Noord-Brabant,Zuid,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,5667.0,Very Large,944.5
25GC08,25GC,08,Scholengemeenschap Breda voor Katholiek Lyceum Havo Mavo Vbo Lwoo,Sportlaan,,1,5111BX,BAARLE-NASSAU,Noord-Brabant,BAARLE-NASSAU,744,013-5079495,,False,,42992,Bijzonder,Midden-Noord-Brabant,West-Brabant,Tilburg en omstreken,Zuid,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,1365.0,Medium,227.5
25MG03,25MG,03,Commanderij College voor gymnasium atheneum havo vmbo en praktijkonderwijs,Muzenlaan,,2,5741NS,BEEK EN DONK,Noord-Brabant,LAARBEEK,1659,049-2371220,,False,,40856,Bijzonder,Zuidoost-Noord-Brabant,Zuidoost-Brabant,Zuidoost-Noord-Brabant,Zuid,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,3070.0,Very Large,511.6666666666667
02HI08,02HI,08,Curio isk Bergen op Zoom,Drebbelstraat,,20,4622RC,BERGEN OP ZOOM,Noord-Brabant,BERGEN OP ZOOM,748,,www.curio.nl,True,,31107,Bijzonder,West-Noord-Brabant,West-Brabant,West-Noord-Brabant,Zuid,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,918.0,Medium,153.0
02HI06,02HI,06,"Curio vmbo, locatie Curio pomona",Pomonalaan,,45,4613ES,BERGEN OP ZOOM,Noord-Brabant,BERGEN OP ZOOM,748,076-5048000,www.curio.nl,True,,31107,Bijzonder,West-Noord-Brabant,West-Brabant,West-Noord-Brabant,Zuid,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,1639.0,Large,273.1666666666667
15IS00,15IS,00,Het Kwadrant School voor Praktijk Onderwijs,Oberonstraat,,2,4624VM,BERGEN OP ZOOM,Noord-Brabant,BERGEN OP ZOOM,748,016-4210199,www.hetkwadrant-boz.nl,True,,40517,Bijzonder,West-Noord-Brabant,West-Brabant,West-Noord-Brabant,Zuid,PRO,PRO,Dutch,True,False,False,False,False,False,1748.0,Large,291.3333333333333
02FY00,02FY,00,OMO Scholengroep Bergen op Zoom e.o. voor Lyceum Havo Mavo Vbo Lwoo,Bolwerk-Zuid,,168,4611DX,BERGEN OP ZOOM,Noord-Brabant,BERGEN OP ZOOM,748,016-4213520,www.mollerjuvenaat.nl,True,,41211,Bijzonder,West-Noord-Brabant,West-Brabant,West-Noord-Brabant,Zuid,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,4411.0,Very Large,735.1666666666666
02FY07,02FY,07,"OMO Scholengroep Bergen op Zoom e.o., MollerJuvenaat",Noordzijde Zoom,,61,4613AB,BERGEN OP ZOOM,Noord-Brabant,BERGEN OP ZOOM,748,016-4241550,www.sgboz.nl,True,,41211,Overige,West-Noord-Brabant,West-Brabant,West-Noord-Brabant,Zuid,VWO,VWO,Dutch,False,False,False,False,True,False,,Unknown,
10LU00,10LU,00,Regionale Scholengemeenschap 't Rijks School voor Lyceum Havo Mavo,Burg Stulemeijerlaan,,24,4611EG,BERGEN OP ZOOM,Noord-Brabant,BERGEN OP ZOOM,748,016-4242150,www.rsgrijks.nl,True,,41555,Openbaar,West-Noord-Brabant,West-Brabant,West-Noord-Brabant,Zuid,MAVO/HAVO/VWO,"MAVO, HAVO, VWO",Dutch,False,False,True,True,True,False,13975.0,Very Large,2329.1666666666665
10LU01,10LU,01,Regionale Scholengemeenschap 't Rijks School voor Lyceum Havo Mavo,Rijtuigweg,,20,4611EL,BERGEN OP ZOOM,Noord-Brabant,BERGEN OP ZOOM,748,,,False,,41555,Openbaar,West-Noord-Brabant,West-Brabant,West-Noord-Brabant,Zuid,MAVO/HAVO/VWO,"MAVO, HAVO, VWO",Dutch,False,False,True,True,True,False,,Unknown,
14SW00,14SW,00,Roncalli Scholengemeenschap voor Ath Havo Mavo,Tuinderspad,,6,4613CA,BERGEN OP ZOOM,Noord-Brabant,BERGEN OP ZOOM,748,016-4241050,www.roncalli-boz.nl,True,,41211,Bijzonder,West-Noord-Brabant,West-Brabant,West-Noord-Brabant,Zuid,MAVO/HAVO/VWO,"MAVO, HAVO, VWO",Dutch,False,False,True,True,True,False,7065.0,Very Large,1177.5
16OX03,16OX,03,"2College voor Lyceum Havo Mavo Vbo, Ruivenmavo",Vlierakkerhof,,1,5056NH,BERKEL-ENSCHOT,Noord-Brabant,TILBURG,855,088-0232800,www.2College.nl,True,,41211,Bijzonder,Midden-Noord-Brabant,Midden-Brabant,Tilburg en omstreken,Zuid,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,2607.0,Large,434.5
